"""To enjoy qin songs , one must learn to become accustomed to the eccentric style some players may sing their songs to , like in the case of Zha Fuxi .""","flakey","[u'odd', u'unique', u'varying', u'unusual', u'odd', u'different', u'odd', u'unusual', u'bizarre', u'odd', u'fancy', u'unusual', u'strange', u'different', u'different', u'odd', u'strange', u'abnormal', u'uncommon', u'weird', u'uncommon', u'unique', u'odd', u'strange', u'crazy', u'odd', u'unusual', u'crazy', u'unusual', u'unusual', u'quirky', u'odd', u'different', u'odd', u'unusual', u'unique', u'odd', u'unusual', u'odd', u'wild', u'unique', u'wacky', u'fancy', u'strange', u'unique', u'bizarre', u'unusual', u'strange', u'odd', u'weird', u'odd', u'']","['case@NN', 'outlandish@JJ', 'oddball@NN', 'gonzo@NN', 'freakish@JJ', 'eccentric@JJ', 'character@NN', 'outre@NN', 'flake@NN', 'geek@NN', 'nonconcentric@JJ', 'flaky@NN', 'freaky@NN', 'eccentric_person@NN', 'bizarre@NN', 'type@NN', 'off-the-wall@NN', 'flakey@NN']","['Y']"
"""A voluntary association or union is a group of individuals who voluntarily enter into an agreement to form a body to accomplish a purpose .""","achieve","[u'finish', u'do', u'complete', u'achieve', u'serve', u'complete', u'fulfill', u'finish', u'achieve', u'fulfill', u'do', u'complete', u'complete', u'achieve', u'achieve', u'complete', u'achieve', u'finish', u'achieve', u'achieve', u'complete', u'finish', u'achieve', u'make', u'complete', u'achieve', u'serve', u'complete', u'complete', u'reach', u'achieve', u'complete', u'fulfill', u'achieve', u'finis', u'carry', u'out', u'achieve', u'attain', u'fulfill', u'achieve', u'reach', u'achieve', u'achieve', u'fulfill', u'fulfill', u'achieve', u'achieve', u'do', u'achieve', u'achieve']","['fulfil@NN', 'execute@NN', 'accomplish@NN', 'reach@NN', 'carry_out@NN', 'attain@NN', 'carry_through@NN', 'action@NN', 'fulfill@NN', 'achieve@NN']","['Y']"
"""It is the teaching that , as a consequence of the Fall of Man , every person born into the world is enslaved to the service of sin and , apart from the efficacious or prevenient grace of God , is utterly unable to choose to follow God or choose to accept salvation as it is freely offered .""","efficacious","[u'ever', u'present', u'showy', u'useful', u'effective', u'capable', u'effective', u'strong', u'valuable', u'effective', u'powerful', u'effective', u'effective', u'effective', u'active', u'capable', u'efficient', u'helpful', u'capable', u'powerful', u'effective', u'generous', u'powerful', u'effective', u'power', u'kindness', u'effective', u'capable', u'effective', u'capable', u'powerful', u'effect', u'active', u'active', u'efficient', u'effective', u'active', u'effective', u'successful', u'potent', u'effective', u'effective', u'productive', u'influential', u'impelling', u'powerful', u'productive', u'strong', u'active', u'effective', u'productive', u'effective']","['effectual@JJ', 'effective@JJ', 'efficacious@JJ']","['Y']"
"""He was kidnapped and held by the notorious Pirate Peter Easton in Harbour Grace .""","infamous","[u'wicked', u'famous', u'well', u'known', u'famous', u'infamous', u'famous', u'famous', u'well-known', u'infamous', u'famous', u'feared', u'infamous', u'mean', u'bad', u'famous', u'infamous', u'infamous', u'famous', u'infamous', u'infamous', u'known', u'famous', u'infamous', u'legendary', u'shameful', u'mean', u'popular', u'infamous', u'evil', u'flagrant', u'infamous', u'famous', u'infamous', u'famous', u'evil', u'infamous', u'famous', u'infamous', u'infamous', u'infamous', u'infamous', u'infamous', u'well-known', u'famous', u'evil', u'infamous', u'ill-famed', u'infamous', u'infamous', u'infamous']","['notorious@JJ', 'ill-famed@JJ', 'infamous@JJ']","['Y']"
"""As a result of this acquisition and the legal dispute with Hearst Corporation , Mandrakesoft announced that the new company name would be Mandriva , and that Mandriva Linux would be the new name covering products .""","dispute","[u'argument', u'fight', u'problem', u'disagreement', u'disagreement', u'argument', u'argument', u'argument', u'argument', u'disagreement', u'fight', u'trouble', u'argument', u'disagreement', u'fight', u'argument', u'disagreement', u'fight', u'argument', u'fight', u'disagreement', u'argument', u'confrontation', u'issue', u'disagreement', u'fight', u'argument', u'fight', u'disagreement', u'gain', u'argument', u'argument', u'fight', u'disagreement', u'differences', u'argument', u'battle', u'fight', u'argument', u'argument', u'debate', u'debate', u'conflict', u'argument', u'complaint', u'conflict', u'fight', u'battle', u'fight', u'argument', u'argument', u'']","['argufy@NN', 'difference_of_opinion@NN', 'challenge@NN', 'contravention@NN', 'altercate@NN', 'quarrel@NN', 'scrap@NN', 'difference@NN', 'gainsay@NN', 'conflict@NN', 'dispute@NN']","['Y']"
"""Despite almost daily reports of missing property , he was able to evade capture until 15 February , when a man named Wimbow , who had been pursuing him with a partner for days , found him in an area of thick brush called Liberty Plains and shot him .""","put_off","[u'escape', u'escape', u'avoid', u'avoid', u'avoid', u'avoid', u'avoid', u'escape', u'escape', u'avoid', u'elude', u'avoid', u'avoid', u'avoid', u'escape', u'avoid', u'escape', u'not', u'be', u'escape', u'avoid', u'dodge', u'avoid', u'escape', u'escape', u'avoid', u'escape', u'avoid', u'avoid', u'avoid', u'escape', u'avoid', u'dodge', u'avoid', u'avoid', u'avoid', u'avoid', u'dodge', u'avoid', u'avoid', u'elude', u'escape', u'avoid', u'escape', u'escape', u'escape', u'escape', u'escape', u'avoid', u'avoid', u'avoid', u'avoid']","['dodge@NN', 'fudge@NN', 'sidestep@NN', 'bilk@NN', 'evade@NN', 'parry@NN', 'elude@NN', 'skirt@NN', 'duck@NN', 'hedge@NN', 'circumvent@NN', 'put_off@NN']","['Y']"
"""He was born at Plessiel , a hamlet of Drucat near Abbeville , to a long-established family of Picardy , the great-nephew of the painter Eustache Le Sueur .""","*hamlet","[u'small', u'village', u'neighborhood', u'village', u'town', u'town', u'village', u'village', u'suburb', u'village', u'village', u'town', u'village', u'house', u'village', u'community', u'town', u'small village', u'village', u'town', u'village', u'small town', u'village', u'town', u'suburb', u'community', u'village', u'place', u'village', u'community', u'division', u'village', u'community', u'village', u'village', u'village', u'town', u'village', u'district', u'community', u'village', u'town', u'village', u'village', u'village', u'town', u'suburb', u'village', u'town', u'community', u'village', u'village']","['village@NN', 'crossroads@NNS', 'Hamlet@NN', 'hamlet@NN']","['Y']"
"""The Man in the High Castle occurs in an alternate universe United States ruled by the victorious Axis powers .""","replacement","[u'varied', u'other', u'different', u'opposite', u'different', u'different', u'different', u'different', u'different', u'imaginary', u'different', u'different', u'different', u'another', u'separate', u'different', u'different', u'different', u'different', u'other', u'different', u'different', u'variant', u'mirror', u'different', u'different', u'other', u'another', u'different', u'another', u'different', u'different', u'different', u'another', u'different', u'different', u'different', u'other', u'other', u'other', u'different', u'different', u'different', u'different', u'parallel', u'recurrent', u'separate', u'parallel', u'different', u'opposite', u'different', u'']","['alternating@VBG', 'interchange@NN', 'understudy@NN', 'surrogate@NN', 'take_turns@NNS', 'alternate@NN', 'flip@NN', 'jump@NN', 'switch@NN', 'tack@NN', 'flip-flop@NN', 'alternative@NN', 'substitute@NN', 'replacement@NN']","['N']"
"""Their quick acceleration makes them suitable for services with short intervals between stations .""","worthy","[u'appropriate', u'appropriate', u'good', u'okay', u'applicable', u'acceptable', u'acceptable', u'good', u'appropriate', u'fitting', u'appropriate', u'good', u'acceptable', u'useful', u'usable', u'acceptable', u'useful', u'useful', u'appropriate', u'good', u'fitting', u'okay', u'appropriate', u'acceptable', u'fitting', u'ideal', u'good', u'acceptable', u'excellent', u'fit', u'usable', u'okay', u'useful', u'appropriate', u'ideal', u'good', u'appropriate', u'convenient', u'okay', u'apt', u'acceptable', u'appropriate', u'fit', u'good', u'acceptable', u'acceptable', u'appropriate', u'perfect', u'useful', u'apt', u'appropriate', u'']","['suitable@JJ', 'desirable@JJ', 'suited@VBN', 'worthy@NN']","['N']"
"""Aung San Suu Kyi returned to Burma in 1988 to take care of her ailing mother .""","pain","[u'ill', u'sick', u'sickly', u'ill', u'sick', u'sick', u'sick', u'sick', u'dying', u'sick', u'sick', u'sick', u'sick', u'distressed', u'sick', u'ill', u'sick', u'sick', u'sick', u'sick', u'sick', u'sick', u'sick', u'sick', u'sick', u'sick', u'sickening', u'sick', u'suffering', u'sick', u'suffering', u'sick', u'ill', u'sick', u'sick', u'sick', u'sick', u'sick', u'sick', u'sick', u'ill', u'dying', u'dying', u'sick', u'sick', u'sickly', u'sickly', u'sick', u'sick', u'sick', u'sick', u'']","['ail@NN', 'trouble@NN', 'garlic@NN', 'pain@NN']","['N']"
"""Progress in developing the TAR was hindered by political and economic obstacles throughout the 1960s , 1970s and early 1980s .""","obstacle","[u'blockages', u'barriers', u'hurdles', u'hurdle', u'barriers', u'problems', u'obstructions', u'problems', u'setbacks', u'problems', u'problems', u'problems', u'blocks', u'blockages', u'blocks', u'challenges', u'problems', u'interference', u'distractions', u'barriers', u'bumps', u'difficulty', u'hoops', u'difficulties', u'dangers', u'troubles', u'difficulties', u'hurdles', u'problems', u'problems', u'hardships', u'lows', u'issues', u'difficulties', u'hurdles', u'barriers', u'problems', u'issues', u'challenges', u'blocks', u'hindrances', u'challenges', u'problems', u'problems', u'items', u'problems', u'barrier', u'barriers', u'hurdles', u'problems', u'problems', u'']","['obstruction@NN', 'obstacle@NN']","['N']"
"""In 1832 his family emigrated thence to Belleville , Ontario , where he apprenticed with the printer at the town newspaper , The Belleville Intelligencer .""","emigrate","[u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved abroad', u'moved', u'moved', u'moved', u'moved', u'came', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'traveled', u'traveled', u'moved', u'came', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'moved', u'came', u'moved', u'moved', u'moved', u'moved', u'moved', u'migrated', u'moved', u'left', u'moved', u'departed', u'moved', u'moved', u'migrated', u'moved', u'']","['emigrate@NN']","['N']"
"""Ohio State also announced in 2006 , that it would be designating at least $ 110 million of its research efforts to what it termed `` fundamental concerns '' such as research towards a cure for cancer , renewable energy sources and sustainable drinking water supplies .""","key","[u'important', u'important', u'basic', u'money', u'basic', u'important', u'important', u'basic', u'basic', u'central', u'basic', u'major', u'primary', u'basic', u'vital', u'vital', u'primary', u'important', u'basic', u'basic', u'basic', u'basic', u'important', u'major', u'important', u'critical', u'basic', u'core', u'basic', u'basic', u'basic', u'primary', u'main', u'basic', u'basic', u'basic', u'basic', u'basic', u'crucial', u'major', u'basic', u'basic', u'basic', u'basic', u'basic', u'basic', u'core', u'essential', u'principal', u'important', u'basic', u'']","['first_harmonic@NN', 'central@JJ', 'fundamental@JJ', 'fundamental_frequency@NN', 'primal@NN', 'rudimentary@JJ', 'profound@NN', 'underlying@VBG', 'cardinal@NN', 'key@NN']","['Y']"
"""Long ago , there was a decision by the late former Prime Minister , Rafik Hariri , to restore the synagogue and surround it with a garden .""","bushel","[u'remodel', u'redo', u'fix', u'rebuild', u'fix', u'rebuild', u'fix', u'bring back', u'rebuild', u'fix', u'fix', u'save', u'rebuild', u'repair', u'rebuild', u'fix', u'rebuild', u'repair', u'renovate', u'rebuild', u'fix', u'fix', u'rebuild', u'fix', u'repair', u'rebuild', u'remake', u'fix', u'revive', u'fix', u'fix', u'fix', u'fix', u'rebuild', u'repair', u'fix', u'bring back', u'repair', u'fix', u'rebuild', u'fix', u'rebuild', u'fix', u'rebuild', u'fix', u'fix', u'rebuild', u'fix', u'rebuild', u'rebuild', u'fix', u'']","['restore@NN', 'touch_on@NN', 'rejuvenate@NN', 'regenerate@NN', 'reinstate@NN', 'fix@NN', 'doctor@NN', 'furbish_up@NN', 'mend@NN', 'reconstruct@NN', 'reestablish@NN', 'repair@NN', 'restitute@NN', 'bushel@NN']","['Y']"
"""Port Arthur was also the destination for juvenile convicts , receiving many boys , some as young as nine arrested for stealing toys .""","jejune","[u'childish', u'young', u'young', u'young', u'young', u'under-age', u'child', u'young', u'young', u'young', u'young', u'young', u'young', u'young', u'child', u'young', u'young', u'young', u'kid', u'younger', u'young', u'child', u'young', u'young', u'young', u'young', u'young', u'underage', u'child', u'young', u'young', u'underage', u'younger', u'young', u'young', u'young', u'child', u'youth', u'children', u'young', u'young', u'young', u'adolescent', u'young', u'underage', u'adolescent', u'young', u'child', u'young', u'minor', u'young', u'']","['juvenile@NN', 'puerile@NN', 'juvenile_person@NN', 'adolescent@NN', 'jejune@NN']","['Y']"
"""Notrium is played from a top-down perspective , giving an overhead view of proceedings .""","view","[u'viewpoint', u'angle', u'view', u'point-of-view', u'view', u'view', u'outlook', u'view', u'view', u'viewpoint', u'point-of-view', u'view', u'view', u'view', u'view', u'viewpoint', u'view', u'view', u'viewpoint', u'view', u'view', u'viewpoint', u'view', u'view', u'view', u'view', u'view', u'viewpoint', u'viewpoint', u'view', u'view', u'view', u'view', u'angle', u'view', u'viewpoint', u'view', u'point-of-view', u'view', u'view', u'outlook', u'viewpoint', u'angle', u'view', u'view', u'point-of-view', u'view', u'view', u'view', u'view', u'']","['position@NN', 'linear_perspective@JJ', 'perspective@NN', 'view@NN']","['N']"
"""The International re-formed in 1923 , and was reconstituted again , in its present form , after World War II .""","reconstitute","[u'reinstated', u'rebuilt', u'remade', u'remade', u'restored', u'formed', u'remade', u'reformed', u'remade', u'reformed', u'fixed', u'redeveloped', u'restarted', u'restored', u'reformed', u'reestablished', u'copied', u'reestablished', u'rebuilt', u'rebuilt', u'formed', u'remade', u'reformed', u'built', u'remade', u'rebuilt', u'revived', u'redone', u'renewed', u'reformed', u'rebuilt', u'recomposed', u'rebuilt', u'rewritten', u'reworked', u'reconstructed', u'rebuilt', u'created', u'reorganized', u'formed', u'allowed', u'recreated', u'recreated', u'rebuilt', u'rebuilt', u'reorganized', u'remade', u'restarted', u'recreated', u'restored', u'rebuilt', u'remade']","['restructure@NN', 'reconstitute@NN']","['N']"
"""The Amazon Basin is the part of South America drained by the Amazon River and its tributaries .""","feeder","[u'streams', u'branches', u'riverlets', u'branches', u'adjacent', u'smaller rivers', u'branches', u'channels', u'streams', u'branches', u'rivers', u'branches', u'branches', u'smaller rivers', u'rivers', u'branches', u'streams', u'streams', u'branches', u'smaller rivers', u'brooks', u'ditches', u'streams', u'children creeks', u'branches', u'streams', u'branches', u'streams', u'branches', u'streams', u'streams', u'streams', u'branches', u'streams', u'rivers', u'channels', u'rivers', u'streams', u'streams', u'offshoots', u'streams', u'creeks', u'streams', u'branches', u'branches', u'branches', u'streams', u'streams', u'rivers', u'branches', u'streams', u'']","['affluent@NN', 'tributary@JJ', 'confluent@NN', 'feeder@NN']","['N']"
"""The Sunnah is seen as crucial to guiding interpretation of the Qur ` an .""","all-important","[u'essential', u'important', u'critical', u'important', u'important', u'important', u'vital', u'important', u'important', u'essential', u'vital', u'important', u'essential', u'essential', u'important', u'important', u'important', u'vital', u'vital', u'key', u'important', u'necessary', u'important', u'important', u'important', u'important', u'important', u'needed', u'important', u'necessary', u'important', u'necessary', u'important', u'important', u'important', u'important', u'necessary', u'important', u'important', u'essential', u'important', u'important', u'critical', u'important', u'necessary', u'vital', u'important', u'vital', u'important', u'important', u'important', u'']","['all_important@NN', 'crucial@JJ', 'of_the_essence@NN', 'essential@JJ', 'important@JJ', 'all-important@JJ']","['Y']"
"""The Avesta is the primary collection of sacred texts of Zoroastrianism , composed in the Avestan language .""","indite","[u'written', u'made', u'created', u'written', u'written', u'written', u'written', u'written', u'written', u'collected', u'written', u'written', u'created', u'written', u'written', u'written', u'written', u'written', u'written', u'written', u'written', u'written', u'written', u'written', u'made', u'written', u'written', u'created', u'written', u'written', u'written', u'written', u'written', u'written', u'written', u'written', u'made', u'written', u'written', u'made', u'constructed', u'written', u'written', u'created', u'written', u'written', u'written', u'written', u'written', u'made', u'written', u'']","['compile@NN', 'compose@NN', 'draw_up@NN', 'frame@NN', 'write@NN', 'pen@VB', 'indite@NN']","['N']"
"""Typically , the biggest difference between film and stage musicals is the use of lavish background scenery which would be impractical in a theater .""","unsparing","[u'extravagant', u'extravagant', u'rich', u'rich', u'fancy', u'complicated', u'fancy', u'expensive', u'plentiful', u'fancy', u'elaborate', u'flamboyant', u'expensive', u'special', u'fancy', u'pretty', u'fancy', u'elaborate', u'fancy', u'expensive', u'fancy', u'impressive', u'garish', u'fancy', u'fancy', u'nice', u'plentiful', u'extravagant', u'impressive', u'generous', u'wild', u'rich', u'excessive', u'generous', u'big', u'detailed', u'gaudy', u'complex', u'fancy', u'splendid', u'fancy', u'fancy', u'rich', u'grand', u'lively', u'fancy', u'extensive', u'extravagant', u'luxurious', u'lush', u'fancy', u'']","['overgenerous@JJ', 'unstinting@VBG', 'lush@NN', 'plush@NN', 'lucullan@NN', 'unstinted@JJ', 'shower@NN', 'lavish@JJ', 'plushy@NN', 'munificent@NN', 'too-generous@JJ', 'unsparing@VBG']","['Y']"
"""Following The Hassles ' demise in 1969 , he formed the duo Attila with Hassles drummer Jon Small .""","dying","[u'fall', u'death', u'breakup', u'death', u'breakup', u'breakup', u'death', u'end', u'death', u'fall', u'fall', u'ended', u'death', u'end', u'downfall', u'fall', u'death', u'failure', u'death', u'breakup', u'breakup', u'breakup', u'breakup', u'end', u'end', u'downfall', u'death', u'death', u'breakup', u'breakup', u'failure', u'fall', u'destruction', u'fall', u'end', u'fate', u'death', u'fall', u'fall', u'downfall', u'downfall', u'breakup', u'downfall', u'failure', u'ending', u'downfall', u'decline', u'end', u'crumble', u'death', u'death', u'']","['death@NN', 'demise@NN', 'dying@VBG']","['Y']"
"""There they signed a collective protest , and vowed their newspapers would continue to run .""","vow","[u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'pledged', u'promised', u'promised', u'promised', u'promised', u'promised', u'swore', u'promised', u'promised', u'declared', u'pledged', u'swore', u'promised', u'promised', u'assured', u'assured', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'swore', u'promised', u'promised', u'promised', u'said', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'promised', u'']","['consecrate@NN', 'vow@NN']","['N']"
"""The first amniotes , such as Casineria , resembled small lizards and evolved from amphibian reptiliomorphs about 340 million years ago .""","resemble","[u'match', u'seemed like', u'match', u'looked like', u'duplicate', u'looked like', u'looked like', u'looked like', u'looked like', u'looked like', u'mimicked', u'mirrored', u'looked like', u'looked like', u'mirror', u'looked like', u'were like', u'matched', u'looked like', u'looked like', u'matched', u'looked like', u'looked like', u'looked like', u'looked like', u'were', u'appear like', u'looked like', u'emulated', u'looked like', u'looked like', u'match', u'looked like', u'looked like', u'echoed', u'looked like', u'mirrored', u'matched', u'mirrored', u'appeared', u'mirrored', u'matching', u'looked like', u'looked like', u'mirrored', u'matched', u'doubled', u'features', u'looked like', u'looked like', u'looked like', u'']","['resemble@JJ']","['N']"
"""In 1999 , a World Tamil Confederation was established to protect and foster Tamil culture and further a sense of togetherness amongst Tamils in different countries .""","nurture","[u'support', u'accommodate', u'promote', u'care', u'encourage', u'previous', u'encourage', u'adopt', u'support', u'encourage', u'grow', u'advance', u'support', u'uphold', u'cultivate', u'support', u'grow', u'protect', u'raise', u'promote', u'encourage', u'support', u'encourage', u'nurture', u'serve', u'support', u'help', u'promote', u'support', u'nurture', u'support', u'started', u'grow', u'support', u'raise', u'support', u'grow', u'nurture', u'help', u'promote', u'cultivate', u'grow', u'nurture', u'nurture', u'promote', u'promote', u'promote', u'grow', u'support', u'support', u'']","['Foster@NN', 'surrogate@NN', 'Stephen_Foster@NN', 'foster@NN', 'Stephen_Collins_Foster@NN', 'further@RB', 'nurture@NN']","['N']"
"""For much of the twentieth century it was used by the Queensland Government as a settlement for Aboriginals considered guilty of such infractions as being `` disruptive '' , being pregnant to a white man or being born with `` mixed blood '' .""","misdemeanour","[u'crimes', u'errors', u'crimes', u'violations', u'faults', u'crimes', u'crimes', u'disobediences', u'crimes', u'crimes', u'crimes', u'crimes', u'charges', u'offenses', u'crimes', u'violations', u'crimes', u'offenses', u'violations', u'disturbances', u'wrongdoings', u'penalties', u'crimes', u'crimes', u'crimes', u'trouble', u'violations', u'violations', u'laws', u'violations', u'crimes', u'crimes', u'crimes', u'crimes', u'crimes', u'crimes', u'crimes', u'crimes', u'crimes', u'crimes', u'crimes', u'crimes', u'violations', u'offenses', u'violations', u'crimes', u'violations', u'vices', u'crimes', u'rules', u'crimes', u'']","['violation@NN', 'infraction@NN', 'infringement@NN', 'misdemeanor@NN', 'misdemeanour@NN']","['N']"
"""Historically , in the warm Mediterranean and Middle Eastern climates , the courtyard served to accommodate the large number of worshippers during Friday prayers .""","*hold","[u'hold', u'house', u'support', u'hold', u'fit', u'house', u'hold', u'hold', u'holds', u'aid', u'hold', u'house', u'house', u'hold', u'hold', u'serve', u'house', u'hold', u'gather', u'house', u'hold', u'hold', u'hold', u'hold', u'house', u'aid', u'fit', u'hold', u'provide for', u'accept', u'support', u'hold', u'accept', u'hold', u'contain', u'hold', u'hold', u'hold', u'hold', u'house', u'house', u'aid', u'hold', u'lodge', u'fit', u'shelter', u'hold', u'host', u'hold', u'hold', u'']","['reconcile@NN', 'fit@NN', 'oblige@NN', 'conciliate@NN', 'accommodate@NN', 'admit@NN', 'adapt@NN', 'suit@NN', 'lodge@NN', 'hold@NN']","['Y']"
"""John McCain polled 62.5 % in the 2008 Presidential Election while 70.9 % of Utahns opted for George W. Bush in 2004 .""","choose","[u'voted', u'voted', u'chose', u'voted', u'elected', u'chose', u'voted', u'voted', u'decided', u'chose', u'voted', u'selected', u'chose', u'chose', u'went', u'decided', u'voted', u'voted', u'voted', u'marked', u'settled', u'hoped', u'chose', u'chose', u'decided', u'voted', u'voted', u'voted', u'voted', u'chose', u'chose', u'decided', u'voted', u'chose', u'voted', u'chose', u'decided', u'voted', u'went', u'preferred', u'voted', u'voted', u'chose', u'voted', u'chose', u'voted', u'chose', u'choose', u'went', u'voted', u'']","['opt@NN', 'prefer@NN', 'choose@NN']","['N']"
"""Throughout most of the film , his only true friend , aside from his mother , is the mouse , Timothy - a relationship parodying the stereotypical animosity between mice and elephants .""","bad_blood","[u'unfriendliness', u'dislike', u'hatred', u'dislike', u'hatred', u'hostility', u'dislike', u'fighting', u'tension', u'anger', u'hate', u'hatred', u'unfriendliness', u'conflict', u'hostility', u'dislike', u'dislike', u'hatred', u'hatred', u'dislike', u'tension', u'hate', u'hatred', u'hatred', u'dislike', u'dislike', u'hatred', u'hate', u'rivalry', u'hatred', u'hatred', u'tension', u'hatred', u'problem', u'hatred', u'hate', u'hatred', u'tension', u'hatred', u'difference', u'enmity', u'dislike', u'hatred', u'hatred', u'hostility', u'dislike', u'dislike', u'bitterness', u'hatred', u'hate', u'hatred', u'']","['animosity@NN', 'animus@NN', 'bad_blood@NN']","['N']"
"""The band is known for its large line-up , which consists of nine members ; including a vocalist , two guitarists , a bassist , two percussionists in addition to a primary drummer , a sampler , and a turntablist .""","vocaliser","[u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'singer', u'']","['singer@NN', 'vocalizer@NN', 'vocalist@NN', 'vocaliser@NN']","['Y']"
"""Digital signatures are equivalent to traditional handwritten signatures in many respects ; properly implemented digital signatures are more difficult to forge than the handwritten type .""","counterfeit","[u'copy', u'fake', u'copy', u'fake', u'fake', u'fake', u'fake', u'copy', u'fake', u'fake', u'falsify', u'fake', u'copy', u'make', u'fake', u'copy', u'copy', u'fake', u'duplicate', u'fake', u'fake', u'copy', u'recreate', u'copy', u'fake', u'make', u'make', u'copy', u'create', u'fake', u'fake', u'create', u'copy', u'fake', u'copy', u'fake', u'fake', u'create', u'fake', u'copy', u'fake', u'fake', u'fake', u'fake', u'fake', u'fake', u'duplicate', u'fake', u'fake', u'fake', u'fake', u'']","['mould@NN', 'fashion@NN', 'smithy@NN', 'form@NN', 'formulate@NN', 'devise@NN', 'mold@NN', 'work@NN', 'contrive@NN', 'invent@NN', 'excogitate@NN', 'shape@NN', 'fake@NN', 'forge@NN', 'spurt@NN', 'hammer@NN', 'spirt@NN', 'counterfeit@NN']","['Y']"
"""His linguistic capacity , thoughts and speeches correspond to those of modern man , including a vast knowledge about history , politics , philosophy and literature .""","immense","[u'wide', u'huge', u'large', u'great', u'great', u'large', u'large', u'large', u'large', u'deep', u'great', u'wide', u'great', u'broad', u'great', u'huge', u'huge', u'wide', u'large', u'large', u'wide', u'large', u'huge', u'voluminous', u'broad', u'huge', u'great', u'wide', u'wide', u'large', u'large', u'great', u'huge', u'large', u'wide', u'large', u'lot of', u'large', u'great', u'great', u'large', u'wide', u'large', u'large', u'lot of', u'great', u'large', u'boundless', u'huge', u'large', u'large', u'']","['huge@JJ', 'Brobdingnagian@JJ', 'vast@NN', 'immense@NN']","['Y']"
"""Recent archaeological evidence may indicate an Edomite nation as long ago as the 11th century BC , but the topic is controversial and others argue that the 8th or 9th century dates are correct .""","grounds","[u'clues', u'proof', u'proof', u'proof', u'proof', u'proof', u'findings', u'findings', u'findings', u'clues', u'findings', u'finds', u'findings', u'proof', u'facts', u'clues', u'proof', u'signs', u'records', u'findings', u'proof', u'data', u'proof', u'proof', u'indication', u'facts', u'findings', u'proof', u'proof', u'findings', u'proof', u'finds', u'proof', u'clues', u'proof', u'data', u'proof', u'proof', u'discoveries', u'proof', u'proof', u'proof', u'proof', u'findings', u'proof', u'discoveries', u'items', u'verification', u'proof', u'proof', u'proof', u'']","['attest@NN', 'prove@NN', 'certify@NN', 'testify@NN', 'manifest@JJS', 'show@NN', 'demonstrate@NN', 'evidence@NN', 'tell@NN', 'bear_witness@NN', 'grounds@NNS']","['N']"
"""Triton was revealed to have remarkable active geysers and polar caps .""","singular","[u'real', u'extraordinary', u'incredible', u'amazing', u'notably', u'amazing', u'amazing', u'exceptional', u'amazing', u'unusual', u'amazing', u'impressive', u'awesome', u'amazing', u'incredible', u'great', u'amazing', u'amazing', u'amazing', u'awesome', u'amazing', u'great', u'super', u'amazing', u'amazing', u'amazing', u'incredible', u'incredible', u'amazing', u'amazing', u'great', u'amazing', u'impressive', u'outstanding', u'impressive', u'very', u'extraordinary', u'huge', u'incredible', u'interesting', u'amazing', u'wonderful', u'amazing', u'awesome', u'significant', u'noteworthy', u'interesting', u'beautiful', u'amazing', u'extraordinary', u'amazing', u'']","['noteworthy@JJ', 'remarkable@JJ', 'singular@NN']","['Y']"
"""Polar bear fur consists of a layer of dense underfur and an outer layer of guard hairs , which appear white to tan but are actually transparent .""","gauzy","[u'clear', u'clear', u'clear', u'clear', u'clear', u'see through', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'see through', u'clear', u'clear', u'translucent', u'clear', u'clear', u'see through', u'clear', u'clear', u'clear', u'clear', u'clear', u'see through', u'clear', u'clear', u'clear', u'clear', u'colorless', u'see through', u'clear', u'clear', u'see through', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'clear', u'see through', u'clear', u'clear', u'']","['gauze-like@NN', 'sheer@NN', 'gossamer@NN', 'vaporous@JJ', 'crystal_clear@NN', 'lucid@NN', 'limpid@JJ', 'cobwebby@NN', 'vapourous@JJ', 'filmy@NN', 'guileless@NN', 'pellucid@NN', 'see-through@NN', 'diaphanous@JJ', 'crystalline@NN', 'transparent@NN', 'gauzy@NN']","['N']"
